ID,Book_length_min,Book_length_char,Avg_rating,Rating_count,Review_score,Price,Discount,Total_minutes_listened,Completion,Support_requests,Target,Support_request
14092,2160.0,2160,8.0,8.0,0,8.91,0.9,1620.0,0.1,268,0,20
14965,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
15046,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0.1,0,0,0
15323,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
16300,648.0,648,8.0,8.0,0,8.91,0.12,77.76,0.1,61,0,20
18278,2160.0,2160,7.6,7.6,0,8.91,0.0,0.0,0.1,0,0,0
19035,1620.0,1620,8.0,8.0,0,8.91,0.99,1603.8,0.1,172,0,20
19667,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
20204,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
21358,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,234,0,20
21821,1080.0,1080,10.07,10.07,1,8.0,0.99,1069.2,0.1,141,0,20
22508,2160.0,2160,8.0,8.0,1,10.0,0.9,1620.0,0.1,28,0,20
23131,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
23331,2160.0,2160,8.0,8.0,1,10.0,0.17,367.2,0.1,14,0,14
23414,1620.0,1620,8.0,8.0,0,8.91,0.32,518.4,0.1,159,0,20
23511,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,108,0,20
23723,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
23971,378.0,756,7.8,15.6,0,8.91,0.0,0.0,0.1,0,1,0
24783,1620.0,1620,8.0,8.0,1,10.0,0.81,1312.2,0.1,85,0,20
25829,1188.0,1188,5.93,5.93,1,8.0,0.0,0.0,1.0,237,1,20
26139,2160.0,2160,5.33,5.33,0,8.91,0.09,194.4,0.1,17,0,17
26737,1620.0,1620,5.33,5.33,1,10.0,0.64,1036.8,1.0,162,0,20
26870,1188.0,1188,8.0,8.0,0,8.91,0.07,83.16,0.1,64,0,20
27405,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,9,0,9
27544,324.0,324,5.33,5.33,0,10.0,0.0,0.0,0.1,75,1,20
27561,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
27946,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
28938,648.0,648,5.33,5.33,1,8.0,0.0,0.0,0.1,12,1,12
29411,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,14,1,14
29532,2160.0,2160,6.72,6.72,0,8.91,0.0,0.0,0.1,0,0,0
30152,2160.0,2160,8.0,8.0,1,7.0,0.09,194.4,0.1,19,0,19
30168,1674.0,3348,8.0,16.0,0,8.91,0.0,0.0,0.1,0,1,0
30187,1620.0,1620,8.0,8.0,1,8.0,0.99,1603.8,3.0,44,0,20
30707,1620.0,1620,8.0,8.0,0,8.91,0.16,259.2,0.1,55,0,20
30939,1620.0,1620,5.93,5.93,0,8.91,0.0,0.0,0.1,0,0,0
31165,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
31175,2160.0,2160,6.71,6.71,0,8.91,0.0,0.0,0.1,0,1,0
32439,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
32721,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
25,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
66,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
431,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
1707,1620.0,1620,5.33,5.33,1,10.0,0.53,858.6,0.1,149,0,20
1815,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
2349,1188.0,1188,5.33,5.33,0,8.91,0.18,213.84,0.1,5,0,5
2549,324.0,324,5.33,5.33,0,8.91,0.08,25.92,0.1,1,0,1
2892,1188.0,1188,7.6,7.6,1,10.0,0.51,605.88,1.0,87,0,20
2914,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
3375,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3816,1188.0,1188,5.33,5.33,1,10.0,0.08,95.04,0.1,179,0,20
4891,1620.0,1620,8.0,8.0,1,10.0,0.09,145.8,0.1,0,0,0
5004,2160.0,2160,5.02,5.02,0,8.91,0.0,0.0,0.1,0,0,0
5299,1620.0,1620,5.33,5.33,0,8.91,0.27,437.4,0.1,19,0,19
5302,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
6177,2160.0,2160,8.0,8.0,0,8.91,0.12,259.2,0.1,223,0,20
8026,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
8755,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0.1,4,0,4
9188,2160.0,2160,5.33,5.33,0,8.91,0.16,345.6,0.1,37,0,20
9938,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
10037,648.0,648,3.86,4.18,0,8.91,0.0,0.0,0.1,0,0,0
10112,1404.0,2808,5.86,11.71,0,8.91,0.0,0.0,0.1,0,1,0
10271,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,230,0,20
10923,2160.0,2160,8.53,8.53,0,8.91,0.0,0.0,0.1,0,0,0
11018,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
11154,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
11961,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,77,0,20
12206,1890.0,3780,5.33,10.66,0,8.91,0.0,0.0,0.1,253,1,20
12584,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,135,0,20
12631,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,4,1,4
12710,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
13163,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,42,1,20
14028,1620.0,1620,8.0,8.0,0,8.91,0.17,275.4,0.1,216,0,20
14328,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,20,0,20
14344,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
14755,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,175,1,20
15226,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0.1,0,1,0
15478,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
15648,1188.0,1188,8.0,8.0,0,8.91,0.21,249.48,0.1,14,0,14
17256,2160.0,2160,4.48,4.48,0,8.91,0.0,0.0,0.1,0,0,0
17453,324.0,324,5.33,5.33,0,8.91,1.0,324.0,0.1,71,0,20
17946,1620.0,1620,5.33,5.33,0,8.91,0.12,194.4,0.1,106,0,20
18376,1890.0,3780,6.67,13.33,0,9.0,0.0,0.0,0.1,0,1,0
18442,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
19211,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,1,1,1
19282,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0.1,272,0,20
19477,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
19561,2160.0,2160,8.0,8.0,1,10.0,0.51,1101.6,0.1,206,0,20
20016,2160.0,2160,5.33,5.33,0,8.91,0.29,626.4,0.1,217,0,20
20070,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,215,1,20
20300,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
20420,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0.1,77,0,20
20672,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,7,0,7
20941,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,249,0,20
20977,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,1,0,1
21839,1188.0,1188,7.6,7.6,0,8.91,0.0,0.0,0.1,272,1,20
22388,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22697,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
23505,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
23515,324.0,324,8.0,8.0,0,10.0,0.0,0.0,0.1,0,1,0
23578,1674.0,3348,6.73,13.47,0,8.91,0.0,0.0,0.1,275,1,20
23780,1188.0,1188,8.53,8.53,0,8.91,0.0,0.0,0.1,0,0,0
23825,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
24808,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
25377,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
25427,1080.0,1080,5.33,5.33,0,8.91,0.06,64.8,0.1,61,0,20
25561,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0.1,0,0,0
25976,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
25995,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
27615,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
28811,1620.0,1620,6.0,6.0,0,8.91,0.0,0.0,0.1,8,0,8
28915,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
30376,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
30752,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
31170,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,152,1,20
31424,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
31587,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
31696,1620.0,1620,7.6,7.6,1,7.0,0.79,1279.8,0.1,112,0,20
32067,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,48,1,20
32292,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,165,0,20
32572,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
33338,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
33446,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
99,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
1044,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
1359,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
1976,1188.0,1188,7.99,7.99,1,10.0,0.05,59.4,0.1,1,0,1
1984,2160.0,2160,5.33,5.33,0,8.91,0.13,280.8,0.1,217,0,20
2754,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3084,1620.0,1620,5.33,5.33,0,8.91,0.56,907.2,1.0,22,0,20
3107,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3369,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3626,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3835,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3980,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
4069,1620.0,1620,8.0,8.0,1,8.0,0.13,210.6,0.1,7,0,7
4201,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0.1,0,0,0
4205,1620.0,1620,8.53,8.53,1,9.0,0.98,1587.6,0.1,123,0,20
4288,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0.1,0,0,0
5220,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
5513,1620.0,1620,5.69,5.69,0,8.91,0.11,178.2,0.1,38,0,20
6068,1620.0,1620,8.53,8.53,0,8.91,0.0,0.0,0.1,0,0,0
6876,2160.0,2160,5.33,5.33,0,8.91,0.25,540.0,0.1,225,0,20
7079,1620.0,1620,5.33,5.33,0,8.91,0.04,64.8,1.0,265,0,20
7358,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,35,1,20
7433,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
7831,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
7836,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,2,1,2
8564,1620.0,1620,8.0,8.0,1,10.0,0.35,567.0,0.1,60,0,20
9175,1620.0,1620,5.69,5.69,1,10.0,1.0,1620.0,5.0,239,0,20
9300,2160.0,2160,5.33,5.33,0,8.91,0.18,388.8,0.1,165,0,20
9442,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
9463,2160.0,2160,5.69,5.69,1,10.0,0.13,280.8,0.1,91,0,20
9469,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
9699,1620.0,1620,5.33,5.33,0,8.91,0.07,113.4,0.1,32,0,20
10415,2160.0,2160,5.33,5.33,0,9.0,0.0,0.0,0.1,142,1,20
10417,1620.0,1620,5.33,5.33,1,8.0,0.99,1603.8,1.0,215,0,20
10563,1620.0,1620,8.0,8.0,1,10.0,0.48,777.6,0.1,196,0,20
10837,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
11415,1620.0,1620,5.33,5.33,1,6.0,0.34,550.8,0.1,84,0,20
11585,2160.0,2160,7.6,7.6,0,8.91,0.0,0.0,0.1,0,0,0
11660,2160.0,2160,6.71,6.71,0,8.91,0.0,0.0,0.1,0,0,0
12594,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
13051,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0.1,0,1,0
13282,1188.0,1188,10.07,10.07,0,8.91,0.0,0.0,0.1,0,0,0
14537,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
14615,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
15337,1620.0,1620,5.33,5.33,1,10.0,0.21,340.2,0.1,15,0,15
15433,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
15630,1080.0,1080,8.53,8.53,0,8.91,0.0,0.0,0.1,135,0,20
15848,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
16744,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
17006,1620.0,1620,8.22,8.22,0,8.91,0.0,0.0,0.1,145,0,20
17032,2160.0,2160,5.33,5.33,1,9.0,0.9,1620.0,2.0,269,0,20
17041,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0.1,208,0,20
17602,1620.0,1620,5.69,5.69,1,10.0,0.28,453.6,0.1,171,0,20
18047,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
18277,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
18286,1620.0,1620,8.53,8.53,0,8.91,0.0,0.0,0.1,0,0,0
18417,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,177,1,20
18738,1188.0,1188,7.99,7.99,0,8.91,0.65,772.2,0.1,234,0,20
19115,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
19228,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0.1,0,0,0
19251,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
19460,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
19495,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
20164,1620.0,1620,5.33,5.33,1,8.0,0.07,113.4,0.1,33,0,20
20559,1188.0,1188,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
20938,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
21055,1188.0,1188,5.33,5.33,0,8.91,0.46,546.48,0.1,87,0,20
21281,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,98,0,20
21847,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22347,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22500,2160.0,2160,5.33,5.33,1,8.0,0.03,64.8,0.1,7,0,7
22679,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
23351,648.0,648,8.0,8.0,1,8.0,1.0,648.0,2.0,75,0,20
23835,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
24157,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
24225,2160.0,2160,5.33,5.33,0,8.91,0.08,172.8,0.1,94,0,20
24421,1620.0,1620,7.6,7.6,0,8.91,0.12,194.4,0.1,2,0,2
24454,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0.1,40,0,20
24666,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,244,1,20
24804,2160.0,2160,8.0,8.0,1,8.0,0.0,0.0,0.1,230,1,20
25305,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
25922,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,270,0,20
26665,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,125,0,20
26738,2160.0,2160,8.0,8.0,0,8.91,0.13,280.8,0.1,264,0,20
27078,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,68,1,20
27106,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
27406,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
27574,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
27673,1134.0,2268,5.33,10.67,0,8.91,0.0,0.0,0.1,33,1,20
27800,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
28175,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
28569,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
28622,1188.0,1188,7.99,7.99,0,8.91,0.04,47.52,0.1,6,0,6
29148,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0.1,5,0,5
29316,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
29962,2160.0,2160,5.33,5.33,0,8.91,0.22,475.2,0.1,7,0,7
30130,2160.0,2160,5.33,5.33,0,9.0,0.0,0.0,0.1,123,1,20
30453,2160.0,2160,7.6,7.6,0,8.0,0.0,0.0,1.0,7,1,7
30817,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
31032,2160.0,2160,5.33,5.33,0,8.91,0.01,21.6,0.1,0,0,0
31142,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
31264,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
31380,648.0,648,10.07,10.07,0,8.91,0.0,0.0,0.1,32,0,20
31433,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
31704,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,155,0,20
32754,1620.0,1620,5.63,5.63,0,8.91,0.0,0.0,0.1,0,0,0
33632,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
33676,1080.0,1080,5.33,5.33,0,8.91,0.58,626.4,0.1,100,0,20
3277,1620.0,1620,8.0,8.0,0,8.91,0.09,145.8,0.1,165,0,20
3653,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0.1,139,0,20
4798,1620.0,1620,3.86,4.18,0,8.91,0.11,178.2,0.1,134,0,20
4963,1188.0,1188,5.86,5.86,0,8.91,0.05,59.4,0.1,123,0,20
5684,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
5698,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
6612,1674.0,3348,8.0,16.0,1,10.0,0.0,0.0,0.1,146,1,20
8643,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
10202,1674.0,3348,13.8,25.6,1,10.0,0.0,0.0,3.0,86,1,20
10328,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
10484,540.0,540,3.86,4.18,0,8.91,0.82,442.8,0.1,145,0,20
10748,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,4,0,4
10834,2160.0,2160,5.93,5.93,0,8.91,0.19,410.4,0.1,21,0,20
10878,1080.0,1080,8.53,8.53,0,8.91,0.0,0.0,0.1,0,0,0
11169,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
11980,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
12100,2160.0,2160,7.51,7.51,0,8.91,0.0,0.0,0.1,0,0,0
12181,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
12348,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
13676,1890.0,3780,8.0,16.0,0,8.91,0.0,0.0,0.1,132,1,20
15327,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
17583,648.0,648,8.0,8.0,1,6.0,0.33,213.84,0.1,41,0,20
18459,1620.0,1620,3.86,4.18,0,8.91,0.05,81.0,0.1,9,0,9
19413,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
19546,1620.0,1620,8.53,8.53,0,8.91,0.0,0.0,0.1,0,0,0
19615,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
20952,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22214,1620.0,1620,6.72,6.72,0,8.91,0.2,324.0,0.1,212,0,20
22266,1188.0,1188,6.71,6.71,0,8.91,0.0,0.0,0.1,4,0,4
24929,1620.0,1620,8.53,8.53,1,8.0,0.0,0.0,1.0,29,1,20
25017,1152.0,3456,5.33,16.0,0,8.91,0.0,0.0,0.1,0,1,0
25738,2160.0,2160,8.0,8.0,0,8.91,0.47,1015.2,0.1,18,0,18
31992,1620.0,1620,3.86,4.18,0,8.91,0.41,664.2,0.1,138,0,20
33187,1188.0,1188,8.36,8.36,0,8.91,0.0,0.0,0.1,1,0,1
474,1188.0,1188,5.33,5.33,0,8.91,0.09,106.92,0.1,30,0,20
519,1188.0,1188,5.33,5.33,1,7.0,0.0,0.0,0.1,28,1,20
2177,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
3294,2160.0,2160,10.07,10.07,1,10.0,0.0,0.0,0.1,0,0,0
7786,2160.0,2160,8.0,8.0,1,8.0,0.35,756.0,0.1,20,0,20
8049,1620.0,1620,5.61,5.61,0,8.91,0.17,275.4,0.1,82,0,20
8132,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
8460,1188.0,1188,8.53,8.53,0,8.91,0.56,665.28,0.1,61,0,20
10159,1620.0,1620,7.99,7.99,1,7.0,0.78,1263.6,1.0,235,0,20
12456,1188.0,1188,8.0,8.0,0,8.91,0.05,59.4,0.1,0,0,0
14624,1620.0,1620,5.93,5.93,0,8.91,0.0,0.0,0.1,0,0,0
15786,1620.0,1620,10.07,10.07,0,8.91,0.0,0.0,0.1,0,0,0
16169,2160.0,2160,5.33,5.33,1,10.0,0.74,1598.4,0.1,53,0,20
22776,1674.0,3348,6.67,13.33,0,8.91,0.0,0.0,0.1,16,1,16
23117,2160.0,2160,5.33,5.33,0,8.91,0.38,820.8,0.1,127,0,20
24389,1620.0,1620,8.0,8.0,0,8.91,0.05,81.0,0.1,258,0,20
24955,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,176,1,20
25358,1080.0,1080,19.73,19.73,1,8.0,1.0,1080.0,1.0,197,0,20
31299,2160.0,2160,8.0,8.0,0,8.91,0.23,496.8,0.1,253,0,20
31825,1620.0,1620,10.13,10.13,0,8.91,0.22,356.4,0.1,62,0,20
31902,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
32409,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
145,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
259,1188.0,1188,8.0,8.0,0,8.91,0.02,23.76,0.1,250,0,20
274,1620.0,1620,6.0,6.0,0,8.91,0.0,0.0,0.1,0,0,0
310,1188.0,1188,6.0,6.0,0,8.91,0.42,498.96,0.1,203,0,20
496,1620.0,1620,8.0,8.0,1,8.0,0.52,842.4,0.1,43,0,20
697,1620.0,1620,5.33,5.33,1,8.0,0.11,178.2,0.1,20,0,20
1531,1188.0,1188,3.86,4.18,0,8.91,0.13,154.44,0.1,99,0,20
2301,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
4692,1620.0,1620,7.6,7.6,0,8.91,0.0,0.0,0.1,0,0,0
4748,1620.0,1620,8.0,8.0,1,9.0,0.99,1603.8,2.0,239,0,20
4944,2160.0,2160,7.51,7.51,0,8.91,0.12,259.2,0.1,85,0,20
5511,1188.0,1188,6.71,6.71,0,8.91,0.0,0.0,0.1,0,0,0
6147,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
6619,2160.0,2160,5.33,5.33,1,9.0,0.3,648.0,0.1,138,0,20
6650,1188.0,1188,5.33,5.33,0,8.91,0.28,332.64,0.1,1,0,1
6805,1620.0,1620,6.0,6.0,0,8.91,0.0,0.0,0.1,0,1,0
7021,648.0,648,12.27,12.27,0,8.91,0.0,0.0,0.1,0,0,0
7108,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0.1,168,0,20
7634,2160.0,2160,8.53,8.53,0,8.91,0.0,0.0,0.1,155,1,20
9236,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
9979,2160.0,2160,25.59,25.59,0,8.91,0.0,0.0,0.1,0,0,0
10033,1377.0,5508,5.33,21.33,0,8.91,0.0,0.0,0.1,0,1,0
10146,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0.1,0,0,0
10349,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
10996,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
11034,1620.0,1620,6.0,6.0,0,8.91,0.04,64.8,0.1,237,0,20
11275,1620.0,1620,5.69,5.69,0,8.91,0.0,0.0,0.1,14,1,14
12027,864.0,2592,5.33,16.0,0,8.91,0.0,0.0,0.1,46,1,20
12680,1620.0,1620,5.93,5.93,0,8.91,0.0,0.0,0.1,0,0,0
12894,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,200,0,20
14060,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0.1,13,0,13
15476,2160.0,2160,5.33,5.33,0,8.91,0.44,950.4,0.1,41,0,20
16644,2160.0,2160,5.33,5.33,1,10.0,0.12,259.2,0.1,264,0,20
18012,2160.0,2160,3.86,4.18,1,8.0,0.0,0.0,1.0,51,1,20
18268,324.0,324,12.26,12.26,0,8.91,0.0,0.0,0.1,0,0,0
18835,1620.0,1620,6.0,6.0,0,8.91,0.38,615.6,0.1,31,0,20
18993,2160.0,2160,8.0,8.0,0,8.91,0.07,151.2,0.1,69,0,20
19869,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,40,0,20
